timestamp,node_633,node_632,node_650,node_680,node_684,node_634,node_645,node_646,node_652,node_671,node_692
2000-01-01 00:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 01:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 02:00:00 PST,-1267.13-2218.57j,-1267.13-2218.57j,-1200.89-2080j,-1274.87-2257.8j,+0+0j,-146.208-255.989j,-1267.14-2218.19j,-1267.15-2217.96j,+0+0j,-1274.87-2257.8j,-1274.87-2257.8j
2000-01-01 03:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 04:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 05:00:00 PST,-1266.94-2219.71j,-1266.9-2219.66j,-1200.89-2080j,-1274.65-2258.91j,+0+0j,-146.185-256.12j,-1266.9-2219.66j,-1266.9-2219.66j,+0+0j,-1274.65-2258.91j,-1274.65-2258.91j
2000-01-01 06:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-01 07:00:00 PST,-1269.4-2218.99j,-1269.39-2218.96j,-1200.89-2080j,-1277.89-2259.69j,+0+0j,-146.47-256.038j,-1269.7-2217.79j,-1269.81-2217.37j,+0+0j,-1277.89-2259.69j,-1277.89-2259.69j
2000-01-01 08:00:00 PST,-1267.09-2219.96j,-1267.07-2219.93j,-1200.89-2080j,-1275.12-2259.55j,+0+0j,-146.202-256.15j,-1267.07-2219.93j,-1267.07-2219.93j,+0+0j,-1275.12-2259.55j,-1275.12-2259.55j
2000-01-01 09:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-01 10:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-01 11:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 12:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 13:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 14:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 15:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-01 16:00:00 PST,-1267.03-2218.76j,-1267.03-2218.76j,-1200.89-2080j,-1274.77-2258j,+0+0j,-146.196-256.011j,-1267.04-2218.47j,-1267.04-2218.47j,+0+0j,-1274.77-2258j,-1274.77-2258j
2000-01-01 17:00:00 PST,-1266.94-2219.72j,-1266.9-2219.67j,-1200.89-2080j,-1274.66-2258.92j,+0+0j,-146.186-256.122j,-1266.9-2219.67j,-1266.9-2219.67j,+0+0j,-1274.66-2258.92j,-1274.66-2258.92j
2000-01-01 18:00:00 PST,-1267.57-2219.48j,-1267.53-2219.42j,-1200.89-2080j,-1275.59-2259.03j,+0+0j,-146.258-256.093j,-1267.54-2219.13j,-1267.54-2219.13j,+0+0j,-1275.59-2259.03j,-1275.59-2259.03j
2000-01-01 19:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-01 20:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-01 21:00:00 PST,-1267.75-2221.1j,-1267.74-2221.07j,-1200.89-2080j,-1276.45-2261.82j,+0+0j,-146.279-256.281j,-1267.74-2221.07j,-1267.74-2221.07j,+0+0j,-1276.45-2261.82j,-1276.45-2261.82j
2000-01-01 22:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-01 23:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 00:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 01:00:00 PST,-1267.11-2219j,-1267.09-2218.96j,-1200.89-2080j,-1274.84-2258.2j,+0+0j,-146.205-256.038j,-1267.1-2218.67j,-1267.1-2218.67j,+0+0j,-1274.84-2258.2j,-1274.84-2258.2j
2000-01-02 02:00:00 PST,-1267.08-2219.96j,-1267.07-2219.92j,-1200.89-2080j,-1275.11-2259.53j,+0+0j,-146.202-256.149j,-1267.07-2219.92j,-1267.07-2219.92j,+0+0j,-1275.11-2259.53j,-1275.11-2259.53j
2000-01-02 03:00:00 PST,-1267.83-2218.54j,-1267.81-2218.51j,-1200.89-2080j,-1275.86-2258.09j,+0+0j,-146.288-255.986j,-1267.83-2217.83j,-1267.84-2217.6j,+0+0j,-1275.86-2258.09j,-1275.86-2258.09j
2000-01-02 04:00:00 PST,-1267.21-2218.8j,-1267.2-2218.76j,-1200.89-2080j,-1274.95-2257.99j,+0+0j,-146.217-256.015j,-1267.21-2218.38j,-1267.21-2218.15j,+0+0j,-1274.95-2257.99j,-1274.95-2257.99j
2000-01-02 05:00:00 PST,-1267.37-2219.37j,-1267.36-2219.33j,-1200.89-2080j,-1275.39-2258.92j,+0+0j,-146.236-256.081j,-1267.37-2219.06j,-1267.37-2219.06j,+0+0j,-1275.39-2258.92j,-1275.39-2258.92j
2000-01-02 06:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-02 07:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-02 08:00:00 PST,-1268.87-2219.8j,-1268.85-2219.77j,-1200.89-2080j,-1277.56-2260.48j,+0+0j,-146.408-256.131j,-1269.04-2219.07j,-1269.15-2218.65j,+0+0j,-1277.56-2260.48j,-1277.56-2260.48j
2000-01-02 09:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 10:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 11:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 12:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 13:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-02 14:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-02 15:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-02 16:00:00 PST,-1267.47-2217.94j,-1267.47-2217.94j,-1200.89-2080j,-1275.2-2257.15j,+0+0j,-146.246-255.916j,-1267.48-2217.24j,-1267.49-2217.01j,+0+0j,-1275.2-2257.15j,-1275.2-2257.15j
2000-01-02 17:00:00 PST,-1267.14-2218.56j,-1267.14-2218.56j,-1200.89-2080j,-1274.88-2257.79j,+0+0j,-146.208-255.988j,-1267.15-2218.17j,-1267.16-2217.93j,+0+0j,-1274.88-2257.79j,-1274.88-2257.79j
2000-01-02 18:00:00 PST,-1267.75-2218.33j,-1267.75-2218.33j,-1200.89-2080j,-1275.79-2257.91j,+0+0j,-146.279-255.961j,-1267.77-2217.65j,-1267.78-2217.41j,+0+0j,-1275.79-2257.91j,-1275.79-2257.91j
2000-01-02 19:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-02 20:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-02 21:00:00 PST,-1268.58-2219.45j,-1268.56-2219.41j,-1200.89-2080j,-1276.98-2259.76j,+0+0j,-146.374-256.09j,-1268.75-2218.71j,-1268.86-2218.29j,+0+0j,-1276.98-2259.76j,-1276.98-2259.76j
2000-01-02 22:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-02 23:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 00:00:00 PST,-1267.11-2219j,-1267.09-2218.96j,-1200.89-2080j,-1274.84-2258.2j,+0+0j,-146.205-256.038j,-1267.1-2218.67j,-1267.1-2218.67j,+0+0j,-1274.84-2258.2j,-1274.84-2258.2j
2000-01-03 01:00:00 PST,-1267.4-2219.36j,-1267.38-2219.32j,-1200.89-2080j,-1275.43-2258.92j,+0+0j,-146.238-256.08j,-1267.39-2219.04j,-1267.39-2219.04j,+0+0j,-1275.43-2258.92j,-1275.43-2258.92j
2000-01-03 02:00:00 PST,-1267.09-2219.96j,-1267.07-2219.93j,-1200.89-2080j,-1275.11-2259.54j,+0+0j,-146.202-256.15j,-1267.07-2219.93j,-1267.07-2219.93j,+0+0j,-1275.11-2259.54j,-1275.11-2259.54j
2000-01-03 03:00:00 PST,-1267.11-2218.99j,-1267.1-2218.95j,-1200.89-2080j,-1274.85-2258.19j,+0+0j,-146.205-256.037j,-1267.1-2218.66j,-1267.1-2218.66j,+0+0j,-1274.85-2258.19j,-1274.85-2258.19j
2000-01-03 04:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 05:00:00 PST,-1267.53-2218.18j,-1267.52-2218.14j,-1200.89-2080j,-1275.27-2257.36j,+0+0j,-146.254-255.944j,-1267.54-2217.47j,-1267.54-2217.23j,+0+0j,-1275.27-2257.36j,-1275.27-2257.36j
2000-01-03 06:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-03 07:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-03 08:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 09:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 10:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 11:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 12:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 13:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 14:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-03 15:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-03 16:00:00 PST,-1267.02-2219.78j,-1267.02-2219.78j,-1200.89-2080j,-1275.08-2259.42j,+0+0j,-146.195-256.129j,-1267.02-2219.78j,-1267.02-2219.78j,+0+0j,-1275.08-2259.42j,-1275.08-2259.42j
2000-01-03 17:00:00 PST,-1267.36-2219.13j,-1267.36-2219.13j,-1200.89-2080j,-1275.42-2258.76j,+0+0j,-146.234-256.054j,-1267.37-2218.82j,-1267.37-2218.82j,+0+0j,-1275.42-2258.76j,-1275.42-2258.76j
2000-01-03 18:00:00 PST,-1267.66-2220.57j,-1267.66-2220.57j,-1200.89-2080j,-1276.35-2260.99j,+0+0j,-146.268-256.219j,-1267.66-2220.57j,-1267.66-2220.57j,+0+0j,-1276.35-2260.99j,-1276.35-2260.99j
2000-01-03 19:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-03 20:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-03 21:00:00 PST,-1267.43-2220.38j,-1267.41-2220.35j,-1200.89-2080j,-1275.79-2260.38j,+0+0j,-146.241-256.198j,-1267.41-2220.35j,-1267.41-2220.35j,+0+0j,-1275.79-2260.38j,-1275.79-2260.38j
2000-01-03 22:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-03 23:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 00:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 01:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 02:00:00 PST,-1267.25-2218.73j,-1267.23-2218.7j,-1200.89-2080j,-1274.98-2257.93j,+0+0j,-146.221-256.008j,-1267.24-2218.28j,-1267.25-2218.04j,+0+0j,-1274.98-2257.93j,-1274.98-2257.93j
2000-01-04 03:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 04:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 05:00:00 PST,-1267.13-2218.96j,-1267.11-2218.92j,-1200.89-2080j,-1274.86-2258.16j,+0+0j,-146.207-256.034j,-1267.12-2218.62j,-1267.12-2218.62j,+0+0j,-1274.86-2258.16j,-1274.86-2258.16j
2000-01-04 06:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-04 07:00:00 PST,-1269.78-2219.76j,-1269.76-2219.72j,-1200.89-2080j,-1278.64-2261.23j,+0+0j,-146.513-256.126j,-1270.07-2218.56j,-1270.18-2218.14j,+0+0j,-1278.64-2261.23j,-1278.64-2261.23j
2000-01-04 08:00:00 PST,-1267.44-2219.34j,-1267.43-2219.31j,-1200.89-2080j,-1275.49-2258.93j,+0+0j,-146.243-256.078j,-1267.44-2219j,-1267.44-2219j,+0+0j,-1275.49-2258.93j,-1275.49-2258.93j
2000-01-04 09:00:00 PST,-1266.79-2219.6j,-1266.78-2219.56j,-1200.89-2080j,-1274.53-2258.81j,+0+0j,-146.168-256.108j,-1266.78-2219.56j,-1266.78-2219.56j,+0+0j,-1274.53-2258.81j,-1274.53-2258.81j
2000-01-04 10:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-04 11:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-04 12:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
2000-01-04 13:00:00 PST,-1266.71-2219.39j,-1266.71-2219.39j,-1200.89-2080j,-1274.45-2258.64j,+0+0j,-146.159-256.083j,-1266.71-2219.39j,-1266.71-2219.39j,+0+0j,-1274.45-2258.64j,-1274.45-2258.64j
